name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Acanthella sprucei,104591,Acanthella sprucei,323188-2,Melastomataceae,Acanthella,sprucei,spec.,Gen. Pl. [Bentham & Hooker f.] 1(3): 748. 1867 [Sep 1867] ,Gen. Pl. [Bentham & Hooker f.],1867,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1867&rft.issue=3&rft.spage=748&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/747&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/323188-2,tax_nov,IPNI,NA
Aciotis aequatorialis,23682,Aciotis aequatorialis,323189-2,Melastomataceae,Aciotis,aequatorialis,spec.,Fl. Bras. (Martius) 14(3): 464. 1885 [1 May 1885] ,Fl. Bras. (Martius),1885,"vicinibus Barra, Prov. Rio Negro, Amazonas (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/146852&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/323189-2,tax_nov,IPNI,NA
Aciotis amazonica,85159,Aciotis amazonica,325231-2,Melastomataceae,Aciotis,amazonica,spec.,"Fl. Bras. (Martius) 14(3): 461, t. 105, fig. 1. 1885 [1 May 1885] ",Fl. Bras. (Martius),1885,"Amazonas (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/146851&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/325231-2,tax_nov,IPNI,NA
Aciotis anomala,85160,Aciotis anomala,3192-2,Melastomataceae,Aciotis,anomala,spec.,"Publ. Inst. Nac. Pesq. Amazonia Bot. no. 8: 8, tab. 2. 1958 ",Publ. Inst. Nac. Pesq. Amazonia Bot.,1958,"Amazonas (Brazil, Southern America)",NA,NA,www.ipni.org/n/3192-2,tax_nov,IPNI,NA
Aciotis ferreirana,85169,Aciotis ferreirana,3202-2,Melastomataceae,Aciotis,ferreirana,spec.,Publ. Inst. Nac. Pesq. Amazonia Bot. 8: 10 (t. 3). 1958 ,Publ. Inst. Nac. Pesq. Amazonia Bot.,1958,"Mato Grosso (Brazil, Southern America)",NA,NA,www.ipni.org/n/3202-2,tax_nov,IPNI,NA
Aciotis martiana,105704,Aciotis martiana,325228-2,Melastomataceae,Aciotis,martiana,spec.,"Fl. Bras. (Martius) 14(3): 463, t. 104, fig. 2. 1885 [1 May 1885] ",Fl. Bras. (Martius),1885,"Bahia (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/146852&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/325228-2,tax_nov,IPNI,NA
Aciotis spiritusanctensis,79251,Aciotis spiritusanctensis,3219-2,Melastomataceae,Aciotis,spiritusanctensis,spec.,Arch. Jard. Bot. Rio de Janeiro 16: 11 (t. 6). 1959 ,Arch. Jard. Bot. Rio de Janeiro,1959,"Espirito Santo (Brazil, Southern America)",NA,NA,www.ipni.org/n/3219-2,tax_nov,IPNI,NA
Aciotis wurdackiana,85180,Aciotis wurdackiana,321515-2,Melastomataceae,Aciotis,wurdackiana,spec.,Novon 11(2): 166 (-168; fig. 1). 2001 [10 Jul 2001] ,Novon,2001,"Rio Trombetas, vicinity of Cachoeira Porteira, 1°55'S, 55°50'W, Pará (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/642229&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 4 Sep 2001],www.ipni.org/n/321515-2,tax_nov,IPNI,NA
Acisanthera gracilis,85185,Acisanthera gracilis,3237-2,Melastomataceae,Acisanthera,gracilis,spec.,Notizbl. Königl. Bot. Gart. Berlin 6: 349. 1915 ,Notizbl. Königl. Bot. Gart. Berlin,1915,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1915&rft.spage=349&rft.volume=6&rft_id=http://www.biodiversitylibrary.org/bibliography/41384&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/3237-2,tax_nov,IPNI,NA
Acisanthera nana,85187,Acisanthera nana,3242-2,Melastomataceae,Acisanthera,nana,spec.,Notizbl. Königl. Bot. Gart. Berlin 6: 349. 1915 ,Notizbl. Königl. Bot. Gart. Berlin,1915,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1915&rft.spage=349&rft.volume=6&rft_id=http://www.biodiversitylibrary.org/bibliography/41384&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/3242-2,tax_nov,IPNI,NA
Acisanthera rosulans,79252,Acisanthera rosulans,3247-2,Melastomataceae,Acisanthera,rosulans,spec.,Bol. Mus. Paraense Hist. Nat. Ethnogr. 2: 509. 1898 ,Bol. Mus. Paraense Hist. Nat. Ethnogr.,1898,Brazil (Southern America),NA,NA,www.ipni.org/n/3247-2,tax_nov,IPNI,NA
Adelobotrys latifolius,582590,Adelobotrys latifolius,77151379-1,Melastomataceae,Adelobotrys,latifolius,spec.,Phytotaxa 234(2): 104. 2015 [13 Nov 2015] [epublished],Phytotaxa,2015,"Colombia (Western South America, Southern America);Amazonas (Brazil North, Brazil, Southern America);Ecuador (Western South America, Southern America);",NA,doi:10.11646/phytotaxa.234.2.1,www.ipni.org/n/77151379-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.234.2.1
Adelobotrys microcarpus,582588,Adelobotrys microcarpus,77151380-1,Melastomataceae,Adelobotrys,microcarpus,spec.,Phytotaxa 234(2): 113. 2015 [13 Nov 2015] [epublished],Phytotaxa,2015,"Peru (Western South America, Southern America);Amazonas (Brazil North, Brazil, Southern America);;",NA,doi:10.11646/phytotaxa.234.2.1,www.ipni.org/n/77151380-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.234.2.1
Behuria capixaba,116506,Behuria capixaba,77102623-1,Melastomataceae,Behuria,capixaba,spec.,J. Torrey Bot. Soc. 136(3): 293 (-294; fig. 1). 2009 [7 Oct 2009] ,J. Torrey Bot. Soc.,2009,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/77102623-1,tax_nov,IPNI,NA
Behuria comosa,102319,Behuria comosa,77094714-1,Melastomataceae,Behuria,comosa,spec.,"Bot. J. Linn. Soc. 158(3): 489 (-492; fig. 1, map). 2008 [3 Nov 2008] ",Bot. J. Linn. Soc.,2008,"Minas Gerais (Brazil Southeast, Brazil, Southern America);Espírito Santo (Brazil Southeast, Brazil, Southern America);",NA,NA,www.ipni.org/n/77094714-1,tax_nov,IPNI,NA
Behuria cordifolia,9399,Behuria cordifolia,31024-2,Melastomataceae,Behuria,cordifolia,spec.,"Fl. Bras. (Martius) 14(4): 13, t. 3, fig. 2. 1886 [1 Dec 1886] ",Fl. Bras. (Martius),1886,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/146949&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/31024-2,tax_nov,IPNI,NA
Behuria corymbosa,9400,Behuria corymbosa,31025-2,Melastomataceae,Behuria,corymbosa,spec.,"Fl. Bras. (Martius) 14(4): 13, t. 3, fig. 1. 1886 [1 Dec 1886] ",Fl. Bras. (Martius),1886,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/146949&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/31025-2,tax_nov,IPNI,NA
Behuria edmundoi,9401,Behuria edmundoi,31027-2,Melastomataceae,Behuria,edmundoi,spec.,"Arch. Jard. Bot. Rio de Janeiro 14: 221, tab. 7. 1956 ",Arch. Jard. Bot. Rio de Janeiro,1956,"Rio de Janeiro (Brazil, Southern America)",NA,NA,www.ipni.org/n/31027-2,tax_nov,IPNI,NA
Behuria glazioviana,9402,Behuria glazioviana,31028-2,Melastomataceae,Behuria,glazioviana,spec.,Monogr. Phan. [A.DC. & C.DC.] 7: 415. 1891 [Jun 1891] ,Monogr. Phan. [A.DC. & C.DC.],1891,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1891&rft.spage=415&rft.volume=7&rft_id=http://www.biodiversitylibrary.org/bibliography/45961&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/31028-2,tax_nov,IPNI,NA
Behuria glutinosa,9403,Behuria glutinosa,31029-2,Melastomataceae,Behuria,glutinosa,spec.,Fl. Bras. (Martius) 14(4): 14. 1886 [1 Dec 1886] ,Fl. Bras. (Martius),1886,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/146949&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/31029-2,tax_nov,IPNI,NA
Behuria huberioides,9404,Behuria huberioides,31030-2,Melastomataceae,Behuria,huberioides,spec.,"Arq. Inst. Biol. Veg. 2(1): 14, pl. 1, figs. 5-10. 1935 [Sep 1935] ",Arq. Inst. Biol. Veg.,1935,"Rio de Janeiro (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1935&rft.issue=1&rft.spage=14&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/115964&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/31030-2,tax_nov,IPNI,NA
Behuria limae,9406,Behuria limae,31031-2,Melastomataceae,Behuria,limae,spec.,"Arq. Inst. Biol. Veg. 2(1): 15, pl. 1, figs. 11-16. 1935 [Sep 1935] ",Arq. Inst. Biol. Veg.,1935,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1935&rft.issue=1&rft.spage=15&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/115964&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/31031-2,tax_nov,IPNI,NA
Behuria lumiarensis,608700,Behuria lumiarensis,77162497-1,Melastomataceae,Behuria,lumiarensis,spec.,Phytotaxa 305(2): 112. 2017 [24 Apr 2017] [epublished],Phytotaxa,2017,"Rio de Janeiro (Brazil Southeast, Brazil, Southern America)",NA,"doi:10.11646/phytotaxa.305.2.5 the epithet “lumiarensis” refers to the district of Lumiar, where the species was collected",www.ipni.org/n/77162497-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.305.2.5
