name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Cassine gongonha,102579,Anthodon crassifolius,15010-2,Celastraceae,Anthodon,crassifolius,spec.,Mant. 1 (Schultes) 349. 1822 ,Mant. 1 (Schultes),1822,"Goiás (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1822&rft.spage=349&rft_id=http://www.biodiversitylibrary.org/bibliography/552&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,As Anthodus crassifolius,www.ipni.org/n/15010-2,tax_nov,IPNI,NA
Anthodon crassifolius,604780,Anthodon ellipticus,15011-2,Celastraceae,Anthodon,ellipticus,spec.,Mant. 1 (Schultes) 348. 1822 ,Mant. 1 (Schultes),1822,"Rio de Janeiro (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1822&rft.spage=348&rft_id=http://www.biodiversitylibrary.org/bibliography/552&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,As Anthodus ellipticus,www.ipni.org/n/15011-2,tax_nov,IPNI,NA
Anthodon ellipticus,606285,Anthodon glomeratus,15012-2,Celastraceae,Anthodon,glomeratus,spec.,Mant. 1 (Schultes) 348. 1822 ,Mant. 1 (Schultes),1822,"Bahia (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1822&rft.spage=348&rft_id=http://www.biodiversitylibrary.org/bibliography/552&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,As Anthodus glomeratus,www.ipni.org/n/15012-2,tax_nov,IPNI,NA
Anthodon glomeratus,604831,Anthodon micranthus,15014-2,Celastraceae,Anthodon,micranthus,spec.,Mant. 1 (Schultes) 348. 1822 ,Mant. 1 (Schultes),1822,"Bahia (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1822&rft.spage=348&rft_id=http://www.biodiversitylibrary.org/bibliography/552&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,As Anthodus micranthus,www.ipni.org/n/15014-2,tax_nov,IPNI,NA
Anthodon micranthus,604130,Anthodon oblongifolius,15015-2,Celastraceae,Anthodon,oblongifolius,spec.,Mant. 1 (Schultes) 348. 1822 ,Mant. 1 (Schultes),1822,"Bahia (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1822&rft.spage=348&rft_id=http://www.biodiversitylibrary.org/bibliography/552&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,As Anthodus oblongifolius,www.ipni.org/n/15015-2,tax_nov,IPNI,NA
Anthodon oblongifolius,604832,Anthodon paniculatus,15017-2,Celastraceae,Anthodon,paniculatus,spec.,Mant. 1 (Schultes) 348. 1822 ,Mant. 1 (Schultes),1822,"Rio de Janeiro (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1822&rft.spage=348&rft_id=http://www.biodiversitylibrary.org/bibliography/552&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,As Anthodus paniculatus,www.ipni.org/n/15017-2,tax_nov,IPNI,NA
Anthodon paniculatus,605758,Cassine gongonha,49197-2,Celastraceae,Cassine,gongonha,spec.,Reise Bras. (Spix & Mart.) 1: 285. 1823 ,Reise Bras. (Spix & Mart.),1823,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1823&rft.spage=285&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/16406&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/49197-2,tax_nov,IPNI,NA
Cheiloclinium lucidum,22412,Cheiloclinium lucidum,55854-2,Celastraceae,Cheiloclinium,lucidum,spec.,Brittonia 3: 537. 1940 ,Brittonia,1940,"Acre (Brazil, Southern America)",NA,NA,www.ipni.org/n/55854-2,tax_nov,IPNI,NA
Cheiloclinium meianthum,602743,Cheiloclinium meianthum,55855-2,Celastraceae,Cheiloclinium,meianthum,spec.,J. Arnold Arbor. 27: 88. 1946 ,J. Arnold Arbor.,1946,"Mato Grosso (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1946&rft.spage=88&rft.volume=27&rft_id=http://www.biodiversitylibrary.org/bibliography/480&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/55855-2,tax_nov,IPNI,NA
Cheiloclinium neglectum,605897,Cheiloclinium neglectum,55857-2,Celastraceae,Cheiloclinium,neglectum,spec.,Brittonia 3: 532. 1940 ,Brittonia,1940,"Rio de Janeiro (Brazil, Southern America)",NA,NA,www.ipni.org/n/55857-2,tax_nov,IPNI,NA
Cheiloclinium puberulum,104566,Cheiloclinium puberulum,320984-2,Celastraceae,Cheiloclinium,puberulum,spec.,Brittonia 52(4): 340 (fig. 2). 2000 [17 Jan 2001] ,Brittonia,2000,"Belém, IPEAN, Reserva Mocambo, Pará (Brazil, Southern America)",NA,[Gandhi 16 Apr 2001],www.ipni.org/n/320984-2,tax_nov,IPNI,NA
Cuervea crenulata,25359,Cuervea crenulata,275395-2,Celastraceae,Cuervea,crenulata,spec.,"Proc. Kon. Ned. Akad. Wetensch. C 88(4): 435, fig. 1985 ",Proc. Kon. Ned. Akad. Wetensch. C,1985,Brazil (Southern America),NA,NA,www.ipni.org/n/275395-2,tax_nov,IPNI,NA
Elachyptera coriacea,25360,Elachyptera coriacea,324377-2,Celastraceae,Elachyptera,coriacea,spec.,Kew Bull. 57(2): 483 (-486; fig. 1). 2002 [7 Aug 2002] ,Kew Bull.,2002,"Mun. de Piata: estrada a direita da Via Piata-Boninal, Bahia (Brazil, Southern America)",NA,NA,www.ipni.org/n/324377-2,tax_nov,IPNI,NA
Elaeodendron macrophyllum,603632,Elaeodendron macrophyllum,88993-2,Celastraceae,Elaeodendron,macrophyllum,spec.,Descr. S. Amer. Pl. 24. 1920 ,Descr. S. Amer. Pl.,1920,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1920&rft.spage=24&rft_id=http://www.biodiversitylibrary.org/bibliography/56802&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/88993-2,tax_nov,IPNI,NA
Goniodiscus elaeospermus,78061,Goniodiscus elaeospermus,112185-2,Celastraceae,Goniodiscus,elaeospermus,spec.,"Arch. Jard. Bot. Rio de Janeiro 6: 109, tab. 12. 1933 ",Arch. Jard. Bot. Rio de Janeiro,1933,"Amazonas (Brazil, Southern America)",NA,NA,www.ipni.org/n/112185-2,tax_nov,IPNI,NA
Hippocratea warmingii,606222,Hippocratea warmingii,122938-2,Celastraceae,Hippocratea,warmingii,spec.,Beih. Bot. Centralbl. 11: 343. 1902 ,Beih. Bot. Centralbl.,1902,"Rio de Janeiro (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1902&rft.spage=343&rft.volume=11&rft_id=http://www.biodiversitylibrary.org/bibliography/5924&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/122938-2,tax_nov,IPNI,NA
Maytenus blanchetii,111465,Maytenus blanchetii,155464-2,Celastraceae,Maytenus,blanchetii,spec.,Annuaire Conserv. Jard. Bot. Genève 20: 366. 1919 ,Annuaire Conserv. Jard. Bot. Genève,1919,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1919&rft.spage=366&rft.volume=20&rft_id=http://www.biodiversitylibrary.org/bibliography/52147&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/155464-2,tax_nov,IPNI,NA
