name,family,genus,species,rank,reference,publication,publicationYear,distribution,id,bhlLink,remarks,url,citationType,source,doi
Acrodiclidium aureum,Lauraceae,Acrodiclidium,aureum,spec.,Bol. Mus. Goeldi Hist. Nat. Ethnogr. 6: 69. 1910 ,Bol. Mus. Goeldi Hist. Nat. Ethnogr.,1910,Brazil (Southern America),3567-2,NA,NA,www.ipni.org/n/3567-2,tax_nov,IPNI,NA
Acrodiclidium brasiliense,Lauraceae,Acrodiclidium,brasiliense,spec.,Hufeland. Ill. 13. 1833 [ante 24 Jul] ,Hufeland. Ill.,1833,"Pará (Brazil, Southern America)",3569-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1833&rft.spage=13&rft_id=http://www.biodiversitylibrary.org/bibliography/101773&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/3569-2,tax_nov,IPNI,NA
Acrodiclidium caryophyllatum,Lauraceae,Acrodiclidium,caryophyllatum,spec.,Trop. Woods 60: 5. 1939 ,Trop. Woods,1939,"Amazonas (Brazil, Southern America)",3575-2,NA,NA,www.ipni.org/n/3575-2,tax_nov,IPNI,NA
Acrodiclidium mahuba,Lauraceae,Acrodiclidium,mahuba,spec.,"Relat. Commiss. Linhas Telegr. Estratég. Matto Grosso Amazonas 56 (Annexo 5, Bot. X): 14. 1917 ",Relat. Commiss. Linhas Telegr. Estratég. Matto Grosso Amazonas,1917,Brazil (Southern America),271577-2,NA,NA,www.ipni.org/n/271577-2,tax_nov,IPNI,NA
Acrodiclidium multiflorum,Lauraceae,Acrodiclidium,multiflorum,spec.,Recueil Trav. Bot. Néerl. 33: 735. 1936 ,Recueil Trav. Bot. Néerl.,1936,"Acre (Brazil, Southern America)",3608-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1936&rft.spage=735&rft.volume=33&rft_id=http://www.biodiversitylibrary.org/bibliography/14679&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/3608-2,tax_nov,IPNI,NA
Aiouea acarodomatifera,Lauraceae,Aiouea,acarodomatifera,spec.,Meded. Bot. Mus. Herb. Rijks Univ. Utrecht 46: 67. 1938 [Mar 1938] ; later publ.: Rec. Trav. Bot. Neerl.  35(1): 67. Jul 1938,Meded. Bot. Mus. Herb. Rijks Univ. Utrecht,1938,Brazil (Southern America),462374-1,NA,NA,www.ipni.org/n/462374-1,tax_nov,IPNI,NA
Aiouea albopunctata,Lauraceae,Aiouea,albopunctata,spec.,Brittonia 74(4): 389. 2022 [17 Oct 2022] [epublished],Brittonia,2022,"Bahia (Brazil Northeast, Brazil, Southern America);Espírito Santo (Brazil Southeast, Brazil, Southern America);Minas Gerais (Brazil Southeast, Brazil, Southern America);Rio de Janeiro (Brazil Southeast, Brazil, Southern America);São Paulo (Brazil Southeast, Brazil, Southern America);",77315195-1,NA,doi:10.1007/s12228-022-09727-7 Etymology: name refers to the fruit in the final development stage that has a green surface with very evident whitish dots; other species of the genus have small or inconspicuous points on the surface of the fruits.,www.ipni.org/n/77315195-1,tax_nov,IPNI,https://doi.org/10.1007/s12228-022-09727-7
Aiouea benthamiana,Lauraceae,Aiouea,benthamiana,spec.,Jahrb. Königl. Bot. Gart. Berlin 5: 48. 1889 ,Jahrb. Königl. Bot. Gart. Berlin,1889,Brazil (Southern America),7856-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1889&rft.spage=48&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/79062&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/7856-2,tax_nov,IPNI,NA
Aiouea hirsuta,Lauraceae,Aiouea,hirsuta,spec.,Taxon 66(5): 1101. 2017 [24 Oct 2017] ,Taxon,2017,"São Paulo (Brazil Southeast, Brazil, Southern America)",77173622-1,NA,doi:10.12705/665.6,www.ipni.org/n/77173622-1,tax_nov,IPNI,https://doi.org/10.12705/665.6
Aiouea macedoana,Lauraceae,Aiouea,macedoana,spec.,Anais 15 Congr. Soc. Bot. Brasil 168. 1967 ,Anais 15 Congr. Soc. Bot. Brasil,1967,"Goiás (Brazil, Southern America)",7872-2,NA,NA,www.ipni.org/n/7872-2,tax_nov,IPNI,NA
Aiouea myristicoides,Lauraceae,Aiouea,myristicoides,spec.,Jahrb. Königl. Bot. Gart. Berlin 5: 48. 1889 ,Jahrb. Königl. Bot. Gart. Berlin,1889,Brazil (Southern America),7878-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1889&rft.spage=48&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/79062&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/7878-2,tax_nov,IPNI,NA
Aiouea pseudoglaziovii,Lauraceae,Aiouea,pseudoglaziovii,spec.,Taxon 66(5): 1106. 2017 [24 Oct 2017] ,Taxon,2017,"Santa Catarina (Brazil South, Brazil, Southern America)",77173636-1,NA,doi:10.12705/665.6,www.ipni.org/n/77173636-1,tax_nov,IPNI,https://doi.org/10.12705/665.6
Aiouea rubra,Lauraceae,Aiouea,rubra,spec.,Phytologia 1: 115. 1935 ,Phytologia,1935,"Amazonas (Brazil, Southern America)",7886-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1935&rft.spage=115&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/7886-2,tax_nov,IPNI,NA
Aiouea rubrinervia,Lauraceae,Aiouea,rubrinervia,spec.,Taxon 66(5): 1106. 2017 [24 Oct 2017] ,Taxon,2017,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",77173637-1,NA,doi:10.12705/665.6,www.ipni.org/n/77173637-1,tax_nov,IPNI,https://doi.org/10.12705/665.6
Aiouea schwackeana,Lauraceae,Aiouea,schwackeana,spec.,"Bot. Jahrb. Syst. 30(1, Beibl. 67): 12. 1901 [12 Mar 1901] ",Bot. Jahrb. Syst.,1901,"Minas Gerais (Brazil, Southern America)",7888-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/211811&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/7888-2,tax_nov,IPNI,NA
Aiouea uninervia,Lauraceae,Aiouea,uninervia,spec.,Taxon 66(5): 1107. 2017 [24 Oct 2017] ,Taxon,2017,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",77173646-1,NA,doi:10.12705/665.6,www.ipni.org/n/77173646-1,tax_nov,IPNI,https://doi.org/10.12705/665.6
Anaueria brasiliensis,Lauraceae,Anaueria,brasiliensis,spec.,"Recueil Trav. Bot. Néerl. 35: 835, fig. 1. 1938 ",Recueil Trav. Bot. Néerl.,1938,"Amazonas (Brazil, Southern America)",12502-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1938&rft.spage=835&rft.volume=35&rft_id=http://www.biodiversitylibrary.org/bibliography/14679&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/12502-2,tax_nov,IPNI,NA
Aniba cylindriflora,Lauraceae,Aniba,cylindriflora,spec.,Recueil Trav. Bot. Néerl. 35: 912. 1938 ,Recueil Trav. Bot. Néerl.,1938,Brazil (Amazonas) &amp; Peru,13824-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1938&rft.spage=912&rft.volume=35&rft_id=http://www.biodiversitylibrary.org/bibliography/14679&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/13824-2,tax_nov,IPNI,NA
Aniba ferrea,Lauraceae,Aniba,ferrea,spec.,"Fl. Neotrop. Monogr. no. 31: 80 (-83), figs. 1982 ",Fl. Neotrop. Monogr.,1982,"Amazonas (Brazil, Southern America)",13829-2,NA,NA,www.ipni.org/n/13829-2,tax_nov,IPNI,NA
Aniba fragrans,Lauraceae,Aniba,fragrans,spec.,Arch. Jard. Bot. Rio de Janeiro 4: 189. 1925 ,Arch. Jard. Bot. Rio de Janeiro,1925,Brazil (Southern America),13834-2,NA,NA,www.ipni.org/n/13834-2,tax_nov,IPNI,NA
Aniba heringeri,Lauraceae,Aniba,heringeri,spec.,Rodriguésia 23-24: [253]. 1964 ,Rodriguésia,1964,"Minas Gerais (Brazil, Southern America)",13840-2,NA,NA,www.ipni.org/n/13840-2,tax_nov,IPNI,NA
Aniba juruensis,Lauraceae,Aniba,juruensis,spec.,Phytologia 1: 116. 1935 ,Phytologia,1935,"Amazonas (Brazil, Southern America)",13845-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1935&rft.spage=116&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/13845-2,tax_nov,IPNI,NA
Aniba lancifolia,Lauraceae,Aniba,lancifolia,spec.,"Acta Amazonica 6(1): 37 (-39), fig. 1. 1976 ",Acta Amazonica,1976,"Amazonas (Brazil, Southern America)",13850-2,NA,NA,www.ipni.org/n/13850-2,tax_nov,IPNI,NA
Aniba pedicellata,Lauraceae,Aniba,pedicellata,spec.,Recueil Trav. Bot. Néerl. 35: 902. 1938 ,Recueil Trav. Bot. Néerl.,1938,"Rio de Janeiro (Brazil, Southern America)",13866-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1938&rft.spage=902&rft.volume=35&rft_id=http://www.biodiversitylibrary.org/bibliography/14679&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/13866-2,tax_nov,IPNI,NA
Aniba santalodora,Lauraceae,Aniba,santalodora,spec.,Bol. Tecn. Inst. Agron. N. no. 19: 7. 1950 1951,Bol. Tecn. Inst. Agron. N.,1950,"Amazonas (Brazil, Southern America)",13884-2,NA,NA,www.ipni.org/n/13884-2,tax_nov,IPNI,NA
Aniba subbullata,Lauraceae,Aniba,subbullata,spec.,Feddes Repert. 129(2): 106. 2018 [19 Jan 2018] [epublished],Feddes Repert.,2018,"Bahia (Brazil Northeast, Brazil, Southern America)",60477675-2,NA,doi:10.1002/fedr.201700018,www.ipni.org/n/60477675-2,tax_nov,IPNI,https://doi.org/10.1002/fedr.201700018
Aniba viridis,Lauraceae,Aniba,viridis,spec.,Jahrb. Königl. Bot. Gart. Berlin 5: 61. 1889 ,Jahrb. Königl. Bot. Gart. Berlin,1889,Brazil (Southern America),13894-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1889&rft.spage=61&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/79062&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/13894-2,tax_nov,IPNI,NA
Aydendron desertorum,Lauraceae,Aydendron,desertorum,spec.,Syst. Laur. 260. 1836 ,Syst. Laur.,1836,Brazil (Southern America),27484-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1836&rft.spage=260&rft_id=http://www.biodiversitylibrary.org/bibliography/422&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/27484-2,tax_nov,IPNI,NA
Aydendron firmulum,Lauraceae,Aydendron,firmulum,spec.,Linnaea 8: 36. 1833 ,Linnaea,1833,Brazil (Southern America),27486-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1833&rft.spage=36&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/626&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/27486-2,tax_nov,IPNI,NA
Aydendron nitidum,Lauraceae,Aydendron,nitidum,spec.,Prodr. [A. P. de Candolle] 15(1): 95. 1864 [May 1864] ,Prodr. [A. P. de Candolle],1864,Brazil (Southern America),273005-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/157858&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/273005-2,tax_nov,IPNI,NA
Aydendron suaveolens,Lauraceae,Aydendron,suaveolens,spec.,Linnaea 8(1): 37. 1833 ,Linnaea,1833,Brazil (Southern America),462688-1,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1833&rft.issue=1&rft.spage=37&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/626&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/462688-1,tax_nov,IPNI,NA
Beilschmiedia angustifolia,Lauraceae,Beilschmiedia,angustifolia,spec.,Recueil Trav. Bot. Néerl. 35: 857. 1938 ,Recueil Trav. Bot. Néerl.,1938,"Rio de Janeiro (Brazil, Southern America)",31039-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1938&rft.spage=857&rft.volume=35&rft_id=http://www.biodiversitylibrary.org/bibliography/14679&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/31039-2,tax_nov,IPNI,NA
Beilschmiedia fluminensis,Lauraceae,Beilschmiedia,fluminensis,spec.,Recueil Trav. Bot. Néerl. 35: 865. 1938 ,Recueil Trav. Bot. Néerl.,1938,"Rio de Janeiro (Brazil, Southern America)",31049-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1938&rft.spage=865&rft.volume=35&rft_id=http://www.biodiversitylibrary.org/bibliography/14679&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/31049-2,tax_nov,IPNI,NA
Beilschmiedia linharensis,Lauraceae,Beilschmiedia,linharensis,spec.,"Ann. Missouri Bot. Gard. 86(3): 681 (-683, 665-666, figs. 11 & 12, tab. 1). 1999 [12 Nov 1999] ",Ann. Missouri Bot. Gard.,1999,"Reserva Florestal da Porto Seguro-CVRD/BA, Aceiro, 2100 km, left side, Bahia (Brazil, Southern America)",319059-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/27993980&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 24 Nov 1999],www.ipni.org/n/319059-2,tax_nov,IPNI,NA
Beilschmiedia stricta,Lauraceae,Beilschmiedia,stricta,spec.,Recueil Trav. Bot. Néerl. 35: 863. 1938 ,Recueil Trav. Bot. Néerl.,1938,"Rio de Janeiro (Brazil, Southern America)",31061-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1938&rft.spage=863&rft.volume=35&rft_id=http://www.biodiversitylibrary.org/bibliography/14679&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/31061-2,tax_nov,IPNI,NA
Beilschmiedia vestita,Lauraceae,Beilschmiedia,vestita,spec.,"Brittonia 64(2): 104, fig. 1. 2012 [1 Jun 2012] ",Brittonia,2012,"Minas Gerais (Brazil, Southern America)",60458798-2,NA,Etymology: The speciﬁc epithet refers to the densely hairy old branchlets and leaves. doi:10.1007/s12228-011-9207-z,www.ipni.org/n/60458798-2,tax_nov,IPNI,https://doi.org/10.1007/s12228-011-9207-z
Camphoromoea laxa,Lauraceae,Camphoromoea,laxa,spec.,Syst. Laur. 468. 1836 ,Syst. Laur.,1836,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",463166-1,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1836&rft.spage=468&rft_id=http://www.biodiversitylibrary.org/bibliography/422&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/463166-1,tax_nov,IPNI,NA
Cinnamomum australe,Lauraceae,Cinnamomum,australe,spec.,Arch. Jard. Bot. Rio de Janeiro 17: 224. 1963 ,Arch. Jard. Bot. Rio de Janeiro,1963,"Santa Catarina (Brazil, Southern America)",58799-2,NA,NA,www.ipni.org/n/58799-2,tax_nov,IPNI,NA
Cinnamomum bahiense,Lauraceae,Cinnamomum,bahiense,spec.,"Rodriguésia no. 42: 128, figs. 1977 ",Rodriguésia,1977,Brazil (Southern America),58800-2,NA,NA,www.ipni.org/n/58800-2,tax_nov,IPNI,NA
Cinnamomum baitelloanum,Lauraceae,Cinnamomum,baitelloanum,spec.,Phytotaxa 316(2): 150. 2017 [4 Aug 2017] [epublished],Phytotaxa,2017,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",77173649-1,NA,doi:10.11646/phytotaxa.316.2.4 the specific epithet is dedicated to Dr. João Batista Baitello,www.ipni.org/n/77173649-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.316.2.4
Cinnamomum caratingae,Lauraceae,Cinnamomum,caratingae,spec.,"Rodriguésia 36: 41, fig. 1984 ",Rodriguésia,1984,Brazil (Southern America),274657-2,NA,NA,www.ipni.org/n/274657-2,tax_nov,IPNI,NA
Cinnamomum chana,Lauraceae,Cinnamomum,chana,spec.,Arch. Jard. Bot. Rio de Janeiro 17: 223. 1963 ,Arch. Jard. Bot. Rio de Janeiro,1963,"Paraíba (Brazil, Southern America)",58805-2,NA,NA,www.ipni.org/n/58805-2,tax_nov,IPNI,NA
Cinnamomum duartianum,Lauraceae,Cinnamomum,duartianum,spec.,Anais 15 Congr. Soc. Bot. Brasil 169. 1967 ,Anais 15 Congr. Soc. Bot. Brasil,1967,"Minas Gerais (Brazil, Southern America)",58812-2,NA,NA,www.ipni.org/n/58812-2,tax_nov,IPNI,NA
Cinnamomum hatschbachii,Lauraceae,Cinnamomum,hatschbachii,spec.,Arch. Jard. Bot. Rio de Janeiro 17: 222. 1962 ,Arch. Jard. Bot. Rio de Janeiro,1962,"Paraná (Brazil, Southern America)",58822-2,NA,Vol. 17. was published as a whole in 1962; there was no pre-publication of separate papers,www.ipni.org/n/58822-2,tax_nov,IPNI,NA
Cinnamomum portosecurianum,Lauraceae,Cinnamomum,portosecurianum,spec.,Anais 15 Congr. Soc. Bot. Brasil 170. 1967 ,Anais 15 Congr. Soc. Bot. Brasil,1967,"Bahia (Brazil, Southern America)",58848-2,NA,NA,www.ipni.org/n/58848-2,tax_nov,IPNI,NA
Cinnamomum sabanae,Lauraceae,Cinnamomum,sabanae,spec.,"Rodriguésia 36: 42, fig. 1984 ",Rodriguésia,1984,Brazil (Southern America),274672-2,NA,NA,www.ipni.org/n/274672-2,tax_nov,IPNI,NA
Cryptocarya aschersoniana,Lauraceae,Cryptocarya,aschersoniana,spec.,Jahrb. Königl. Bot. Gart. Berlin 5: 11. 1889 ,Jahrb. Königl. Bot. Gart. Berlin,1889,Brazil (Southern America),71676-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1889&rft.spage=11&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/79062&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/71676-2,tax_nov,IPNI,NA
Cryptocarya botelhensis,Lauraceae,Cryptocarya,botelhensis,spec.,"Taxon. Cryptocarya Spec. Brazil 51 (-58, 156-157; figs. 22-26, plate IIB, map). 2007 ",Taxon. Cryptocarya Spec. Brazil,2007,"São Paulo (Brazil Southeast, Brazil, Southern America)",77091225-1,NA,NA,www.ipni.org/n/77091225-1,tax_nov,IPNI,NA
Cryptocarya emarginata,Lauraceae,Cryptocarya,emarginata,spec.,Prodr. [A. P. de Candolle] 15(1): 76. 1864 [May 1864] ,Prodr. [A. P. de Candolle],1864,"Sao Paulo (Brazil, Southern America)",71680-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/157839&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/71680-2,tax_nov,IPNI,NA
Cryptocarya granulata,Lauraceae,Cryptocarya,granulata,spec.,Rodriguésia 25: 222 (fig. 72). 1967 ,Rodriguésia,1967,"Minas Gerais (Brazil, Southern America)",71681-2,NA,NA,www.ipni.org/n/71681-2,tax_nov,IPNI,NA
Cryptocarya hirsuta,Lauraceae,Cryptocarya,hirsuta,spec.,"Syst. Veg., ed. 16 [Sprengel] 4(2, Cur. Post.): 405. 1827 [Jan-Jun 1827] ","Syst. Veg., ed. 16 [Sprengel]",1827,"Rio de Janeiro (Brazil Southeast, Brazil, Southern America)",463931-1,NA,NA,www.ipni.org/n/463931-1,tax_nov,IPNI,NA
Cryptocarya longistyla,Lauraceae,Cryptocarya,longistyla,spec.,Bot. Jahrb. Syst. 17(5): 518. 1893 [7 Nov 1893] ,Bot. Jahrb. Syst.,1893,Brazil (Southern America),71688-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/202836&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/71688-2,tax_nov,IPNI,NA
Cryptocarya moschata,Lauraceae,Cryptocarya,moschata,spec.,Linnaea 8(1): 37. 1833 ,Linnaea,1833,Brazil (Southern America),464021-1,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1833&rft.issue=1&rft.spage=37&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/626&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/464021-1,tax_nov,IPNI,NA
Cryptocarya nigropunctata,Lauraceae,Cryptocarya,nigropunctata,spec.,"Rodriguésia 25: 222 (figs. 17, 66, 73). 1967 ",Rodriguésia,1967,"Amazonas (Brazil, Southern America)",71694-2,NA,NA,www.ipni.org/n/71694-2,tax_nov,IPNI,NA
Cryptocarya riedeliana,Lauraceae,Cryptocarya,riedeliana,spec.,"Taxon. Cryptocarya Spec. Brazil 94 (-100, 162-163; figs. 50-52, plate XIB, map). 2007 ",Taxon. Cryptocarya Spec. Brazil,2007,"Rio de Janeiro (Brazil Southeast, Brazil, Southern America);Bahia (Brazil Northeast, Brazil, Southern America);Espírito Santo (Brazil Southeast, Brazil, Southern America);",77091226-1,NA,NA,www.ipni.org/n/77091226-1,tax_nov,IPNI,NA
Cryptocarya saligna,Lauraceae,Cryptocarya,saligna,spec.,Jahrb. Königl. Bot. Gart. Berlin 5: 13. 1889 ,Jahrb. Königl. Bot. Gart. Berlin,1889,Brazil (Southern America),71702-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1889&rft.spage=13&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/79062&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/71702-2,tax_nov,IPNI,NA
Cryptocarya schwackeana,Lauraceae,Cryptocarya,schwackeana,spec.,Arbeiten Königl. Bot. Gart. Breslau 1: 107. 1892 ,Arbeiten Königl. Bot. Gart. Breslau,1892,Brazil (Southern America),71703-2,NA,NA,www.ipni.org/n/71703-2,tax_nov,IPNI,NA
Cryptocarya sellowiana,Lauraceae,Cryptocarya,sellowiana,spec.,"Taxon. Cryptocarya Spec. Brazil 108 (-111, 165; fig. 59, plate XIIIB, map). 2007 ",Taxon. Cryptocarya Spec. Brazil,2007,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",77091227-1,NA,NA,www.ipni.org/n/77091227-1,tax_nov,IPNI,NA
Cryptocarya subcorymbosa,Lauraceae,Cryptocarya,subcorymbosa,spec.,Arbeiten Königl. Bot. Gart. Breslau 1: 106. 1892 ,Arbeiten Königl. Bot. Gart. Breslau,1892,Brazil (Southern America),71705-2,NA,NA,www.ipni.org/n/71705-2,tax_nov,IPNI,NA
Cryptocarya velloziana,Lauraceae,Cryptocarya,velloziana,spec.,"Taxon. Cryptocarya Spec. Brazil 118 (-120, 165; figs. 66-67, plate XVA, map). 2007 ",Taxon. Cryptocarya Spec. Brazil,2007,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",77091228-1,NA,NA,www.ipni.org/n/77091228-1,tax_nov,IPNI,NA
Cryptocarya wiedensis,Lauraceae,Cryptocarya,wiedensis,spec.,"Taxon. Cryptocarya Spec. Brazil 121 (-124, 165; fig. 69, plate XVIA, map). 2007 ",Taxon. Cryptocarya Spec. Brazil,2007,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",77091229-1,NA,NA,www.ipni.org/n/77091229-1,tax_nov,IPNI,NA
Dicypellium manausense,Lauraceae,Dicypellium,manausense,spec.,"Bol. Inst. Nac. Pesq. Amazon. Ser. Bot. no. 25: 3, fig. 1. 1968 ",Bol. Inst. Nac. Pesq. Amazon. Ser. Bot.,1968,Brazil (Southern America),80016-2,NA,NA,www.ipni.org/n/80016-2,tax_nov,IPNI,NA
Endlicheria acuminata,Lauraceae,Endlicheria,acuminata,spec.,Recueil Trav. Bot. Néerl. 34: 553. 1937 ,Recueil Trav. Bot. Néerl.,1937,"Amazonas (Brazil, Southern America)",90935-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1937&rft.spage=553&rft.volume=34&rft_id=http://www.biodiversitylibrary.org/bibliography/14679&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/90935-2,tax_nov,IPNI,NA
Endlicheria arenosa,Lauraceae,Endlicheria,arenosa,spec.,Fl. Neotrop. Monogr. 91: 54 (-57; figs. 17-18). 2004 [24 Aug 2004] ,Fl. Neotrop. Monogr.,2004,"Amazonas (Brazil, Southern America)",60440993-2,NA,NA,www.ipni.org/n/60440993-2,tax_nov,IPNI,NA
Endlicheria bullata,Lauraceae,Endlicheria,bullata,spec.,Arch. Jard. Bot. Rio de Janeiro 4: 190. 1925 ,Arch. Jard. Bot. Rio de Janeiro,1925,Brazil (Southern America),90941-2,NA,NA,www.ipni.org/n/90941-2,tax_nov,IPNI,NA
Endlicheria coriacea,Lauraceae,Endlicheria,coriacea,spec.,Fl. Neotrop. Monogr. 91: 24 (-26; figs. 4-5). 2004 [24 Aug 2004] ,Fl. Neotrop. Monogr.,2004,"Amazonas (Brazil, Southern America)",60440987-2,NA,NA,www.ipni.org/n/60440987-2,tax_nov,IPNI,NA
Endlicheria formosa,Lauraceae,Endlicheria,formosa,spec.,Phytologia 1: 118. 1935 ,Phytologia,1935,"Amazonas (Brazil, Southern America)",90949-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1935&rft.spage=118&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/90949-2,tax_nov,IPNI,NA
